0,07329470587857839
0,09209204657584988
0,10226262626665093
0,10316498381451561
0,09154138648675635
0,0994429064078087
0,10331011056925413
0,08732823265055122
0,07437357163066262
0,08679748799518652
0,09387644472689378
0,1085176360837064
0,13794097186536244
0,15566095131169078
0,15699306369434712
0,15299615540692588
0,13929997255095122
0,14540042507623716
0,16641957247763525
0,1409980268727594
0,15813603725753644
0,16632948839274514
0,16251197198333572
0,17313122099224343
0,14671704559415422
0,17011383741577368
0,18682867893571775
0,19636941163926705
0,19847139290657642
0,18603617435427722
0,18786485741369305
0,1677075543483985
0,16906146289385793
0,17749471314305126
0,1542368953874933
0,14734669163406017
0,14029258356666097
0,15451974912282201
0,13567080272153162
0,12476613550620898
0,13702707779751974
0,1072211903108423
0,09083851471013278
0,08445757223235928
0,09805203904784868
0,08139229385242924
0,06896428094349663
0,0655785261021957
0,07523551878023454
0,06937821789891309
0,057472525651498296
0,059438817603654916
0,03879243507006222
0,05290965351349175
0,05983454067840984
0,05379582179728087
0,0617366362044525
0,06593836213425383
0,0675068679095384
0,05579951542752547
0,05033577848344694
0,05431355770114518
0,09148165840196475
0,10337956882817562
0,10429658305061149
0,11619741109007078
0,11888940104455709
0,12354646536584288
0,10786790040164346
0,1055100121073575
0,0929022594250416
0,10020393340452244
0,1085717633994058
0,09822029746620098
0,08410979278986914
0,08014853626496606
0,08310436212986322
0,08990041951295522
0,07721184678558571
0,0826981690852229
0,08870674104473493
0,07820143893965548
0,0806091181694299
0,07640100730299944
0,07726050869758393
0,0591553887125703
0,06116306202442892
0,03994939829547339
0,02900651016068948
0,018652541312700763
0,012507469502555879
0,025859783997969704
0,02323613951822422
0,03071903850823086
0,03860081811737787
0,03914021813994103
0,05515803999961834
0,0632150573551466
0,05310565111786985
0,04461632856702004
0,038726783366114244
0,03890687149840221
0,027811080539571122
0,03513496782815885
0,017058691885369702
0,029953396735485773
0,033316546976543925
0,0280330123734513
0,013939395904027561
0,02142351170588281
0,019339887017133805
0,014268045956914518
0,02249617384332951
0,014430230092621244
0,011246276857309865
0,02857839502301769
0,03203037099137819
0,011235746874483445
0,03912479974289917
0,04305113178642897
0,049027766683940044
0,06607300306094033
0,07368923351173196
0,09713350717259749
0,07705800835940707
0,08558411971344955
0,10289298625585419
0,10578361264385905
0,10006698368512097
0,09035218629726521
0,08389776397341905
0,07569348725410364
0,07448885134182662
0,07991680207014694
0,05042266184064254
0,07699660440746967
0,07330196931286022
0,06572757251960808
0,07921325777048367
0,07900349284372171
0,10230066422560148
0,10536654939905316
0,10909959375190635
0,12954616853205322
0,10949308455963333
0,11485737545759868
0,10716091454283774
0,11029663925955682
0,10744138104289215
0,10673045581765916
0,11286189116947037
0,12783179498292097
0,11891150013975547
0,11633616077727305
0,1199247553008424
0,13793311563919453
0,13779578871657536
0,13909215316280577
0,1447243738430971
0,15785880487587334
0,15754867606634745
0,1475819932388003
0,15340321875848573
0,16298566675739398
0,19113654037011402
0,1844201113045526
0,18495766354868898
0,19080794700015774
0,2011012122809931
0,2046096676183526
0,21203532546544457
0,21121396936975378
0,20353774024919927
0,2025128292136815
0,22463316300127267
0,2236270305941218
0,21674382648340262
0,22132265541746296
0,2272815823342661
0,2321115829602749
0,22581572422946014
0,22669853788747968
0,24826433252839475
0,2640521291718098
0,27242166798730677
0,2798853927795377
0,2819854161382655
0,2864767287481685
0,27737306592691385
0,2711673655112086
0,2869647650152687
0,28220098171451413
0,2892693346635894
0,29433071559066876
0,31208072762244565
0,32624034723693274
0,32353869085293646
0,34516630410165416
0,35189796347878777
0,3480859266906744
0,3660744349451679
0,3905771107426945
0,37547082304115387
0,3801812089710277
0,3931719688973896
0,40135759673596655
0,40830369425849466
0,39214059312379823
0,39372438027903983
0,3721705214288673
0,36075187211857523
0,36613345005872067
0,3494055784361691
0,3405894355090232
0,338319920169128
0,33068665479187415
0,3449135974821058
0,35244174440000475
0,3456746604462629
0,34426535756351323
0,3469127828509265
0,35226053686980285
0,34679940910516927
0,33363060654080545
0,3395733386175736
0,33759444752093426
0,3554841014283914
0,37531759364809225
0,38050295086458175
0,3837529508818389
0,36459130194196304
0,36800867435107015
0,38086005211614005
0,3775916866296341
0,396576915040757
0,38377580160295754
0,378518653462323
0,38364503462115823
0,3880757956882224
0,39815608942800573
0,3904653374688905
0,39262646402085394
0,37858717027957367
0,3703698722912956
0,3633783210476211
0,3685442963116585
0,3762917537354691
0,37592481658274557
0,38511503528420993
0,3880455597742524
0,3867143962180279
0,3807954667352502
0,3687187715450013
0,3897462415600465
0,3928454877156956
0,4042436630998897
0,4107121349910707
0,4111487359250805
0,4258544939661581
0,4241600038409312
0,4132145033508479
0,4250357788551393
0,4390412656091952
0,42548092303953533
0,42756057897806893
0,4202595839449984
0,42110310412297874
0,4246727335208833
0,41388223904717064
0,4129699591299324
0,41379862248079735
0,4006475027507688
0,39814281987134903
0,39604194988097136
0,39581245443737706
0,3920937450982731
0,404359831873809
0,3951411526447872
0,3969684932390415
0,41723118397739295
0,4143919709876892
0,4006252290544702
0,40849749153248255
0,4065754493982375
0,4091676026895519
0,40423254720829976
0,4049654969277912
0,4121134274734309
0,406938288903546
0,4090927701552488
0,40515754431896683
0,394837614687576
0,41072195182568333
0,4112452681364528
0,43512610954528513
0,42034269127573304
0,433725824087891
0,44057395736849114
0,4426094798627059
0,4426738274835975
0,4523412179237288
0,44916318064739297
0,4529788271671074
0,4496833715766184
0,44466915045478117
0,4320644990266768
0,45403586662429885
0,45866148172580296
0,4677122713643535
0,4757173220942956
0,5003379256538305
0,494408821138061
0,49590420638053956
0,5132177161430274
0,5129401161704289
0,5158614720297561
0,518773955861325
0,5156234112783634
0,5164181741159086
0,5252315656775244
0,5187912218272428
0,5271701317778625
0,5471337662066814
0,5527961254711357
0,5256793953449316
0,5181837840440585
0,5206179893346734
0,5149629118251888
0,5050239432804244
0,5083049318855308
0,5000320029306974
0,4987749628879344
0,4973191390011633
0,5024062693445693
0,518956798469896
0,5188251799056451
0,5226176553016586
0,5134274326331644
0,5010267117726657
0,5167931570580366
0,5009985308789767
0,4964258001261451
0,49276641259999315
0,5042160865998759
0,4821121235513478
0,4974112740828846
0,498265204722425
0,48753530064645706
0,49504921745431596
0,504460672503786
0,5148730837337573
0,5389907609626884
0,5497981543455713
0,5493700026947346
0,5500068660284748
0,5530226077991227
0,5566098025093732
0,561693082955349
0,5625311918454271
0,5575487688256657
0,55797466502314
0,5418522283684803
0,5410796422713288
0,5423875641933148
0,5377885083849906
0,5251599176183323
0,5245265988272594
0,5251645382088648
0,5381805749288763
0,5470800832667194
0,5445858225274328
0,5362796632277795
0,5200293631935331
0,5072104268548792
0,5031856016276128
0,5088708498430798
0,500486464769967
0,47717813897234784
0,48456510662503177
0,4947111311353996
0,4933604660687052
0,49167892137565317
0,5006254875321076
0,4996140537602535
0,5147651994258589
0,5129378106051976
0,5233020340161377
0,5242689513421095
0,5165438001875711
0,5224002508664051
0,5213018234381379
0,5175771212078774
0,5110270544985483
0,515789559091548
0,5409710126389711
0,54481421361909
0,5351995514580903
0,535951212893029
0,5396248344202124
0,5320251309331631
0,5226708203766561
0,5140021068627441
0,5294920194029648
0,5216716933875248
